,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
3838,hsa-mir-340,NF1,3838,1.0,1.6060766909471038,-0.4932720386272298,2.289269022477365e-16,-2.322824424323381,1.6773963908560932,1.0,0.3333333333333333,6,2
3837,hsa-mir-340,NF1,3837,1.0,1.6060766909471038,-0.3886439578867369,3.2036298798576966e-10,-2.1628077053835386,1.501178361834952,1.0,0.3333333333333333,6,2
3314,hsa-mir-340,ZEB1,3314,1.0,2.334552570720919,-0.3780817730856762,1.0373140931522402e-09,-1.997082636285073,1.3284644792518734,1.0,0.2142857142857142,14,3
3072,hsa-mir-342,FOXO4,3072,1.0,2.137113080567596,-0.3170365413925132,4.238534750557846e-07,-4.0422540589783775,4.14766458310678,0.5,0.1666666666666666,12,4
3953,hsa-mir-342,POU4F1,3953,1.0,1.4229392215397705,-0.3034992337764445,1.3592009668989647e-06,-4.516478778137927,5.005216518252294,0.75,0.3,10,4
994,hsa-mir-342,MEIS1,994,-1.0,4.174839703503128,-0.3072306909761146,9.915141510351035e-07,3.369413397600516,3.0564264998850508,1.0,0.3333333333333333,6,2
2515,hsa-mir-342,AHR,2515,1.0,3.1073440671794548,-0.3322619150878323,1.0652859377410929e-07,-4.121649014784228,4.285962657941002,1.0,1.0,1,1
4171,hsa-mir-342,SOX1,4171,1.0,1.674804445208253,-0.381403496235897,7.201009390639267e-10,-4.060573040209294,4.179390219455023,1.0,0.3636363636363636,11,4
3240,hsa-mir-342,SATB1,3240,1.0,1.6541565619788048,-0.3446274198811279,3.2795759801074386e-08,-2.87754966396436,2.3599312252661,0.5555555555555556,0.2941176470588235,17,9
3232,hsa-mir-342,SATB1,3232,1.0,1.6541565619788048,-0.3546766126001098,1.2115198288857452e-08,-2.15947523626343,1.497607542819876,0.5555555555555556,0.2941176470588235,17,9
994,hsa-mir-346,MEIS1,994,-1.0,1.8468256708314348,-0.3072306909761146,9.915141510351035e-07,2.4098808914490744,1.7761263709091446,1.0,0.3333333333333333,6,2
3996,hsa-mir-34a,VAX2,3996,-1.0,5.630156943407648,-0.3397221912444395,5.2657536951275014e-08,5.159905239532778,6.288013240925461,1.0,1.0,5,5
3994,hsa-mir-34a,VAX2,3994,-1.0,5.630156943407648,-0.4360606173252543,9.545261516305737e-13,4.971993354701532,5.900978777951175,1.0,1.0,5,5
3995,hsa-mir-34a,VAX2,3995,-1.0,5.630156943407648,-0.3081157660392633,9.194512159359032e-07,4.623411089611079,5.205007877934293,1.0,1.0,5,5
1442,hsa-mir-34a,HOXC10,1442,-1.0,3.03764886277282,-0.359168214695075,7.675136761060936e-09,5.447956965585398,6.899792605706513,1.0,1.0,4,4
3066,hsa-mir-34a,FOXO4,3066,-1.0,2.367573317350074,-0.4212532371782956,6.47905409850049e-12,3.216046565635467,2.828970582035567,0.8888888888888888,0.6666666666666666,12,9
3072,hsa-mir-34a,FOXO4,3072,-1.0,2.367573317350074,-0.3170365413925132,4.238534750557846e-07,5.485574191326048,6.976235112610429,0.8888888888888888,0.6666666666666666,12,9
3952,hsa-mir-34a,POU4F1,3952,-1.0,8.307466281004666,-0.32459174254511,2.156322841295698e-07,5.238990969890375,6.4490979737395815,0.8571428571428571,0.6,10,7
3953,hsa-mir-34a,POU4F1,3953,-1.0,8.307466281004666,-0.3034992337764445,1.3592009668989647e-06,6.106357652357648,8.390376545709541,0.8571428571428571,0.6,10,7
4336,hsa-mir-34a,SOX11,4336,-1.0,6.626427094984698,-0.4412285375595289,4.784750200297715e-13,6.846241252262343,10.20622334879038,0.9333333333333332,0.7777777777777778,18,15
4348,hsa-mir-34a,SOX11,4348,-1.0,6.626427094984698,-0.5415180765688182,5.414429375295863e-20,4.825091356552699,5.590077886672463,0.9333333333333332,0.7777777777777778,18,15
4338,hsa-mir-34a,SOX11,4338,-1.0,6.626427094984698,-0.359329062529687,7.54969791549158e-09,6.744747687248997,9.950703707768568,0.9333333333333332,0.7777777777777778,18,15
4055,hsa-mir-34a,SOX15,4055,-1.0,4.107806566893309,-0.3439318653994688,3.5090844907022054e-08,6.76219628022753,9.994673410762193,0.8571428571428571,0.6666666666666666,18,14
4155,hsa-mir-34a,TTF1,4155,-1.0,5.871721867199426,-0.4181851975762983,9.524215883781714e-12,2.850733992479753,2.324332162309628,0.75,0.4285714285714285,7,4
1922,hsa-mir-34a,PBX1,1922,-1.0,6.216907818226592,-0.424455100801705,4.3159982066030665e-12,5.83629013613619,7.766649018777898,0.9166666666666666,0.7857142857142857,14,12
1913,hsa-mir-34a,PBX1,1913,-1.0,6.216907818226592,-0.334403925504628,8.718316442141266e-08,5.243489311433867,6.461600766190364,0.9166666666666666,0.7857142857142857,14,12
1919,hsa-mir-34a,PBX1,1919,-1.0,6.216907818226592,-0.3593381493459557,7.542670905486422e-09,6.2499652174735445,8.731749816026712,0.9166666666666666,0.7857142857142857,14,12
2240,hsa-mir-34a,FEV,2240,-1.0,5.301514927255734,-0.3174109587835758,4.100709914072764e-07,5.30885308314384,6.595917858982818,0.8571428571428571,0.4615384615384615,13,7
2239,hsa-mir-34a,FEV,2239,-1.0,5.301514927255734,-0.4314144611853735,1.7584527720204876e-12,5.621315722870507,7.282290393017921,0.8571428571428571,0.4615384615384615,13,7
2243,hsa-mir-34a,FEV,2243,-1.0,5.301514927255734,-0.3849644108568301,4.846996279087899e-10,6.021354553744661,8.195158029932523,0.8571428571428571,0.4615384615384615,13,7
2247,hsa-mir-34a,FEV,2247,-1.0,5.301514927255734,-0.4947586820848502,1.804364973627017e-16,5.732913879265396,7.514846738012293,0.8571428571428571,0.4615384615384615,13,7
3097,hsa-mir-34a,SOX12,3097,-1.0,1.490605726096257,-0.4032770363761777,5.862842514855282e-11,7.3355569366611535,11.478321945143302,1.0,0.75,12,9
315,hsa-mir-34a,ETV2,315,-1.0,2.2112413664815267,-0.3950428918557234,1.5401476086962028e-10,4.048160214115949,4.157377329959495,0.75,0.6,5,4
3712,hsa-mir-34a,FOXD3,3712,-1.0,8.673163368092416,-0.3072540701884445,9.895429965152964e-07,5.966539587374462,8.066210650304653,1.0,0.9285714285714286,14,13
3717,hsa-mir-34a,FOXD3,3717,-1.0,8.673163368092416,-0.3122783126543392,6.426408336591298e-07,6.811620423764228,10.119493744884831,1.0,0.9285714285714286,14,13
3710,hsa-mir-34a,FOXD3,3710,-1.0,8.673163368092416,-0.4204007209525742,7.213968156550398e-12,6.730543104295254,9.909175761784368,1.0,0.9285714285714286,14,13
2708,hsa-mir-34a,ONECUT2,2708,-1.0,2.400681229680385,-0.3951894384738856,1.5142498865771252e-10,5.190064299671209,6.3338176718464005,1.0,0.8571428571428571,7,6
2711,hsa-mir-34a,ONECUT2,2711,-1.0,2.400681229680385,-0.4754974981305006,3.610377624086328e-15,6.554008867362283,9.471187804167448,1.0,0.8571428571428571,7,6
2712,hsa-mir-34a,ONECUT2,2712,-1.0,2.400681229680385,-0.3979766134213628,1.0950571830432507e-10,2.590072956593578,1.992048109930331,1.0,0.8571428571428571,7,6
1640,hsa-mir-34a,TCF7L2,1640,-1.0,2.9423455977784543,-0.3156446063549888,4.790898296521369e-07,3.048095408754933,2.591227658993541,1.0,1.0,2,2
3913,hsa-mir-34a,SCRT1,3913,-1.0,1.3146634994523374,-0.5429033263345194,4.175043944260586e-20,7.821256851621618,12.782722697506104,1.0,1.0,2,2
2423,hsa-mir-34a,HOXC11,2423,-1.0,7.46065166034265,-0.3803030777152191,8.130258908925033e-10,5.501160842191859,7.018255695507888,0.8333333333333334,0.8333333333333334,6,6
4321,hsa-mir-34a,SIX6,4321,-1.0,4.028727773762994,-0.3896597518608053,2.8549863256776037e-10,5.374390469048691,6.742622260084911,1.0,0.5,4,2
730,hsa-mir-34a,MAZ,730,-1.0,5.229575860994606,-0.3955020259469908,1.4604146715537928e-10,6.25770139847249,8.749083844799356,0.7272727272727273,0.4,20,11
4173,hsa-mir-34a,SOX1,4173,-1.0,5.301514927255734,-0.4239591307962889,4.597612446589782e-12,6.090826504590392,8.357767126223823,1.0,0.9090909090909092,11,10
4169,hsa-mir-34a,SOX1,4169,-1.0,5.301514927255734,-0.3739419794270386,1.625484270812853e-09,6.774822318132177,10.015255444081628,1.0,0.9090909090909092,11,10
4168,hsa-mir-34a,SOX1,4168,-1.0,5.301514927255734,-0.3166937860000699,4.3685897008275356e-07,5.363369151313552,6.718926736411185,1.0,0.9090909090909092,11,10
4171,hsa-mir-34a,SOX1,4171,-1.0,5.301514927255734,-0.381403496235897,7.201009390639267e-10,5.897277965417556,7.889124333297655,1.0,0.9090909090909092,11,10
1930,hsa-mir-34a,SOX4,1930,-1.0,2.8196437521507414,-0.3435510451903895,3.64122122008196e-08,6.69209147532491,9.818512331285511,0.8333333333333334,0.625,16,12
1939,hsa-mir-34a,SOX4,1939,-1.0,2.8196437521507414,-0.5227876700163976,1.6222552956374865e-18,4.825091356552699,5.590077886672463,0.8333333333333334,0.625,16,12
1928,hsa-mir-34a,SOX4,1928,-1.0,2.8196437521507414,-0.3705991929255005,2.325445663816092e-09,6.487085789861867,9.305944403293507,0.8333333333333334,0.625,16,12
1932,hsa-mir-34a,SOX4,1932,-1.0,2.8196437521507414,-0.435445192041601,1.0355419903715454e-12,6.174543376237889,8.537866353772873,0.8333333333333334,0.625,16,12
2847,hsa-mir-34a,LHX2,2847,-1.0,3.887055704236627,-0.323864044707136,2.3032082463906046e-07,6.281825693699771,8.794033405305953,1.0,0.8181818181818182,11,9
2845,hsa-mir-34a,LHX2,2845,-1.0,3.887055704236627,-0.4350156334543532,1.0960241322418693e-12,7.224759749375215,11.1862209150168,1.0,0.8181818181818182,11,9
4279,hsa-mir-34a,NKX2-2,4279,-1.0,5.885325760108902,-0.3800772338238712,8.334858621038667e-10,6.957054434151473,10.487134863209546,0.9090909090909092,0.7142857142857143,14,11
4272,hsa-mir-34a,NKX2-2,4272,-1.0,5.885325760108902,-0.5089481409092997,1.7537238247490804e-17,8.141165353880469,13.68317381658691,0.9090909090909092,0.7142857142857143,14,11
4273,hsa-mir-34a,NKX2-2,4273,-1.0,5.885325760108902,-0.4475708147096681,2.0173081652890091e-13,6.23182172438911,8.686100837330764,0.9090909090909092,0.7142857142857143,14,11
3238,hsa-mir-34a,SATB1,3238,-1.0,5.519057959603248,-0.4046598845974333,4.971970380856094e-11,4.8579527510509655,5.666832104057728,0.7777777777777778,0.4117647058823529,17,9
3240,hsa-mir-34a,SATB1,3240,-1.0,5.519057959603248,-0.3446274198811279,3.2795759801074386e-08,6.305620236189285,8.869328657069358,0.7777777777777778,0.4117647058823529,17,9
3232,hsa-mir-34a,SATB1,3232,-1.0,5.519057959603248,-0.3546766126001098,1.2115198288857452e-08,4.536655052201636,5.044392115788589,0.7777777777777778,0.4117647058823529,17,9
1437,hsa-mir-34a,TRAF4,1437,-1.0,1.9918459078244053,-0.4096650682130775,2.7206926663693688e-11,2.882068320485114,2.36387454449624,0.8888888888888888,0.5714285714285714,14,9
3996,hsa-mir-34b,VAX2,3996,-1.0,6.674063288868031,-0.3397221912444395,5.2657536951275014e-08,5.173578713721549,6.310190900642213,1.0,1.0,5,5
3994,hsa-mir-34b,VAX2,3994,-1.0,6.674063288868031,-0.4360606173252543,9.545261516305737e-13,4.609355230926203,5.184042781510826,1.0,1.0,5,5
3995,hsa-mir-34b,VAX2,3995,-1.0,6.674063288868031,-0.3081157660392633,9.194512159359032e-07,2.786787596057085,2.2406620284736287,1.0,1.0,5,5
1442,hsa-mir-34b,HOXC10,1442,-1.0,2.471527273371204,-0.359168214695075,7.675136761060936e-09,4.932192001557673,5.814167387163904,1.0,0.5,4,2
3614,hsa-mir-34b,SOX9,3614,-1.0,2.4181306836765293,-0.4224956527844896,5.536973883263748e-12,4.791687492886396,5.536295584688215,0.9285714285714286,0.5652173913043478,23,14
3952,hsa-mir-34b,POU4F1,3952,-1.0,4.175535205530463,-0.32459174254511,2.156322841295698e-07,4.979672142004113,5.902981546937232,1.0,0.6,10,6
4336,hsa-mir-34b,SOX11,4336,-1.0,4.0843083585041775,-0.4412285375595289,4.784750200297715e-13,5.942634135459075,8.011858879614804,0.9333333333333332,0.7777777777777778,18,15
4348,hsa-mir-34b,SOX11,4348,-1.0,4.0843083585041775,-0.5415180765688182,5.414429375295863e-20,4.606077711341589,5.17446772651259,0.9333333333333332,0.7777777777777778,18,15
4338,hsa-mir-34b,SOX11,4338,-1.0,4.0843083585041775,-0.359329062529687,7.54969791549158e-09,4.171604374481057,4.374798863789471,0.9333333333333332,0.7777777777777778,18,15
4055,hsa-mir-34b,SOX15,4055,-1.0,4.443849262326844,-0.3439318653994688,3.5090844907022054e-08,6.38796753596446,9.067535398334044,1.0,0.5555555555555556,18,10
4155,hsa-mir-34b,TTF1,4155,-1.0,2.706531680189886,-0.4181851975762983,9.524215883781714e-12,3.13991063950502,2.720551796674139,0.8,0.5714285714285714,7,5
1922,hsa-mir-34b,PBX1,1922,-1.0,4.363623538814039,-0.424455100801705,4.3159982066030665e-12,5.395211526873212,6.784925502492632,0.9,0.6428571428571429,14,10
1913,hsa-mir-34b,PBX1,1913,-1.0,4.363623538814039,-0.334403925504628,8.718316442141266e-08,4.337205548038371,4.672436628846806,0.9,0.6428571428571429,14,10
1919,hsa-mir-34b,PBX1,1919,-1.0,4.363623538814039,-0.3593381493459557,7.542670905486422e-09,3.905402832580201,3.9128041123676023,0.9,0.6428571428571429,14,10
1213,hsa-mir-34b,ZNF8,1213,-1.0,1.4199118530662862,-0.5186432557236617,3.3470845591699705e-18,3.159693354409974,2.7490553805796734,0.8333333333333334,0.625,8,6
2240,hsa-mir-34b,FEV,2240,-1.0,5.420436995653817,-0.3174109587835758,4.100709914072764e-07,3.739022586053305,3.6356872191645953,1.0,0.6923076923076923,13,9
2239,hsa-mir-34b,FEV,2239,-1.0,5.420436995653817,-0.4314144611853735,1.7584527720204876e-12,4.119819815836715,4.281977688052687,1.0,0.6923076923076923,13,9
2243,hsa-mir-34b,FEV,2243,-1.0,5.420436995653817,-0.3849644108568301,4.846996279087899e-10,4.118917635656768,4.281614746191606,1.0,0.6923076923076923,13,9
2247,hsa-mir-34b,FEV,2247,-1.0,5.420436995653817,-0.4947586820848502,1.804364973627017e-16,4.433968703223419,4.851289850498765,1.0,0.6923076923076923,13,9
3097,hsa-mir-34b,SOX12,3097,-1.0,2.1970310770875274,-0.4032770363761777,5.862842514855282e-11,6.399519558675918,9.095802557288785,1.0,0.6666666666666666,12,8
315,hsa-mir-34b,ETV2,315,-1.0,2.592495754418216,-0.3950428918557234,1.5401476086962028e-10,3.9264330901171225,3.9489867983311786,1.0,0.4,5,2
908,hsa-mir-34b,ZNF219,908,-1.0,3.633678245234744,-0.321979769442689,2.729551649730789e-07,5.980781230337714,8.090538709950485,0.9090909090909092,0.4761904761904761,21,11
917,hsa-mir-34b,ZNF219,917,-1.0,3.633678245234744,-0.3432627452924096,3.7444315294909534e-08,3.63223146655152,3.4639020115797314,0.9090909090909092,0.4761904761904761,21,11
3712,hsa-mir-34b,FOXD3,3712,-1.0,6.334463995127123,-0.3072540701884445,9.895429965152964e-07,5.8197830492730365,7.725523577989464,1.0,0.7857142857142857,14,11
3710,hsa-mir-34b,FOXD3,3710,-1.0,6.334463995127123,-0.4204007209525742,7.213968156550398e-12,6.160040260516178,8.519159064208335,1.0,0.7857142857142857,14,11
1640,hsa-mir-34b,TCF7L2,1640,-1.0,4.391202164096213,-0.3156446063549888,4.790898296521369e-07,3.34976962269958,3.027411170674165,1.0,1.0,2,2
3913,hsa-mir-34b,SCRT1,3913,-1.0,2.8228236209327893,-0.5429033263345194,4.175043944260586e-20,4.837774315187423,5.630162023037994,1.0,1.0,2,2
2423,hsa-mir-34b,HOXC11,2423,-1.0,4.067789179624941,-0.3803030777152191,8.130258908925033e-10,5.101639518116509,6.164563242893293,0.75,0.5,6,4
4321,hsa-mir-34b,SIX6,4321,-1.0,2.816460956566115,-0.3896597518608053,2.8549863256776037e-10,2.3002553014803464,1.651911120490636,1.0,0.5,4,2
730,hsa-mir-34b,MAZ,730,-1.0,6.636091787096556,-0.3955020259469908,1.4604146715537928e-10,3.8439330797606015,3.8101480214868872,1.0,0.45,20,9
4173,hsa-mir-34b,SOX1,4173,-1.0,5.420436995653817,-0.4239591307962889,4.597612446589782e-12,4.906849911490448,5.76932969564467,1.0,0.9090909090909092,11,10
4169,hsa-mir-34b,SOX1,4169,-1.0,5.420436995653817,-0.3739419794270386,1.625484270812853e-09,6.481863126172386,9.28904868704472,1.0,0.9090909090909092,11,10
4168,hsa-mir-34b,SOX1,4168,-1.0,5.420436995653817,-0.3166937860000699,4.3685897008275356e-07,3.218989126881181,2.8348702768499074,1.0,0.9090909090909092,11,10
4171,hsa-mir-34b,SOX1,4171,-1.0,5.420436995653817,-0.381403496235897,7.201009390639267e-10,2.02751738139724,1.3593461213522964,1.0,0.9090909090909092,11,10
1930,hsa-mir-34b,SOX4,1930,-1.0,2.7076318516649205,-0.3435510451903895,3.64122122008196e-08,4.128805649505921,4.299024402859573,0.8181818181818182,0.5625,16,11
1939,hsa-mir-34b,SOX4,1939,-1.0,2.7076318516649205,-0.5227876700163976,1.6222552956374865e-18,4.606077711341589,5.17446772651259,0.8181818181818182,0.5625,16,11
1928,hsa-mir-34b,SOX4,1928,-1.0,2.7076318516649205,-0.3705991929255005,2.325445663816092e-09,6.006074246673536,8.156329948185569,0.8181818181818182,0.5625,16,11
1932,hsa-mir-34b,SOX4,1932,-1.0,2.7076318516649205,-0.435445192041601,1.0355419903715454e-12,2.2755907119186167,1.624345102947944,0.8181818181818182,0.5625,16,11
2847,hsa-mir-34b,LHX2,2847,-1.0,4.229445957371047,-0.323864044707136,2.3032082463906046e-07,3.852519774265888,3.824423358421501,1.0,0.7272727272727273,11,8
2845,hsa-mir-34b,LHX2,2845,-1.0,4.229445957371047,-0.4350156334543532,1.0960241322418693e-12,6.956097093107243,10.47092800286726,1.0,0.7272727272727273,11,8
4279,hsa-mir-34b,NKX2-2,4279,-1.0,5.204282969865246,-0.3800772338238712,8.334858621038667e-10,5.339191206184384,6.665299608462955,1.0,0.7857142857142857,14,11
4272,hsa-mir-34b,NKX2-2,4272,-1.0,5.204282969865246,-0.5089481409092997,1.7537238247490804e-17,5.915550822396366,7.944811515224788,1.0,0.7857142857142857,14,11
4273,hsa-mir-34b,NKX2-2,4273,-1.0,5.204282969865246,-0.4475708147096681,2.0173081652890091e-13,4.084734980140628,4.22166478251485,1.0,0.7857142857142857,14,11
3238,hsa-mir-34b,SATB1,3238,-1.0,5.43464414020352,-0.4046598845974333,4.971970380856094e-11,3.975474662864805,4.030315432030446,0.8888888888888888,0.4705882352941176,17,9
3240,hsa-mir-34b,SATB1,3240,-1.0,5.43464414020352,-0.3446274198811279,3.2795759801074386e-08,3.6971921667192738,3.569094857020147,0.8888888888888888,0.4705882352941176,17,9
3232,hsa-mir-34b,SATB1,3232,-1.0,5.43464414020352,-0.3546766126001098,1.2115198288857452e-08,2.433884152292596,1.8051405037893105,0.8888888888888888,0.4705882352941176,17,9
1437,hsa-mir-34b,TRAF4,1437,-1.0,1.855295233348415,-0.4096650682130775,2.7206926663693688e-11,4.186808670843535,4.398753687256361,0.8888888888888888,0.5714285714285714,14,9
3996,hsa-mir-34c,VAX2,3996,-1.0,5.655803223249352,-0.3397221912444395,5.2657536951275014e-08,5.137335098075911,6.237322955295038,1.0,1.0,5,5
3994,hsa-mir-34c,VAX2,3994,-1.0,5.655803223249352,-0.4360606173252543,9.545261516305737e-13,5.0204256360998265,5.999831555014311,1.0,1.0,5,5
3995,hsa-mir-34c,VAX2,3995,-1.0,5.655803223249352,-0.3081157660392633,9.194512159359032e-07,3.4171815700067225,3.1289623960312207,1.0,1.0,5,5
1442,hsa-mir-34c,HOXC10,1442,-1.0,1.6921568013356936,-0.359168214695075,7.675136761060936e-09,5.38702043324256,6.763783516423599,1.0,0.5,4,2
3614,hsa-mir-34c,SOX9,3614,-1.0,3.3565560632790943,-0.4224956527844896,5.536973883263748e-12,5.644724330091521,7.312220721044499,0.9285714285714286,0.5652173913043478,23,14
3952,hsa-mir-34c,POU4F1,3952,-1.0,3.338619513040444,-0.32459174254511,2.156322841295698e-07,5.549717637165679,7.1040962538314165,1.0,0.6,10,6
4336,hsa-mir-34c,SOX11,4336,-1.0,3.465662934900204,-0.4412285375595289,4.784750200297715e-13,5.540547694986647,7.101890983482332,0.9230769230769232,0.6666666666666666,18,13
4348,hsa-mir-34c,SOX11,4348,-1.0,3.465662934900204,-0.5415180765688182,5.414429375295863e-20,5.458652208587556,6.90521366295343,0.9230769230769232,0.6666666666666666,18,13
4338,hsa-mir-34c,SOX11,4338,-1.0,3.465662934900204,-0.359329062529687,7.54969791549158e-09,3.54742674833304,3.3304867909054146,0.9230769230769232,0.6666666666666666,18,13
4055,hsa-mir-34c,SOX15,4055,-1.0,3.3987867390171616,-0.3439318653994688,3.5090844907022054e-08,5.985848620907736,8.110210688207,1.0,0.5,18,9
4155,hsa-mir-34c,TTF1,4155,-1.0,2.532432876760843,-0.4181851975762983,9.524215883781714e-12,3.551267966627289,3.3353482855329197,0.8,0.5714285714285714,7,5
1922,hsa-mir-34c,PBX1,1922,-1.0,3.673849967723408,-0.424455100801705,4.3159982066030665e-12,5.239708039320944,6.447329010107911,0.9090909090909092,0.7142857142857143,14,11
1913,hsa-mir-34c,PBX1,1913,-1.0,3.673849967723408,-0.334403925504628,8.718316442141266e-08,4.796363303294845,5.546661337024067,0.9090909090909092,0.7142857142857143,14,11
1919,hsa-mir-34c,PBX1,1919,-1.0,3.673849967723408,-0.3593381493459557,7.542670905486422e-09,4.306898243463161,4.616260651743762,0.9090909090909092,0.7142857142857143,14,11
1213,hsa-mir-34c,ZNF8,1213,-1.0,1.4524819539462768,-0.5186432557236617,3.3470845591699705e-18,3.5090141081839383,3.2703182857265403,0.8333333333333334,0.625,8,6
2240,hsa-mir-34c,FEV,2240,-1.0,3.626305466828131,-0.3174109587835758,4.100709914072764e-07,4.168383825345605,4.366662787131523,1.0,0.6153846153846154,13,8
2239,hsa-mir-34c,FEV,2239,-1.0,3.626305466828131,-0.4314144611853735,1.7584527720204876e-12,4.462096009053388,4.904001148377321,1.0,0.6153846153846154,13,8
2243,hsa-mir-34c,FEV,2243,-1.0,3.626305466828131,-0.3849644108568301,4.846996279087899e-10,4.37584244383449,4.744700068394623,1.0,0.6153846153846154,13,8
2247,hsa-mir-34c,FEV,2247,-1.0,3.626305466828131,-0.4947586820848502,1.804364973627017e-16,4.653194083627365,5.264715138518807,1.0,0.6153846153846154,13,8
3097,hsa-mir-34c,SOX12,3097,-1.0,2.046405623242645,-0.4032770363761777,5.862842514855282e-11,6.1105669211806894,8.402443204716318,1.0,0.6666666666666666,12,8
315,hsa-mir-34c,ETV2,315,-1.0,2.5258269482502573,-0.3950428918557234,1.5401476086962028e-10,4.650576306753126,5.263724022306343,1.0,0.4,5,2
562,hsa-mir-34c,SREBF2,562,-1.0,1.3413748142757889,-0.4198257809499027,7.754782935990993e-12,4.449614348507941,4.876231677465051,0.5,0.2,5,2
908,hsa-mir-34c,ZNF219,908,-1.0,4.011448667770183,-0.321979769442689,2.729551649730789e-07,5.790857525481929,7.647860799961238,1.0,0.5238095238095238,21,11
